"player_name","position","team","headshot_href","streak_total5","streak_total10","status","reason"
"Colby Jones","G","WSH","https://a.espncdn.com/i/headshots/nba/players/full/4433378.png",59.8610592606116,50.728188658721,"— Steady","Recent form (59.9) is close to season avg (59.5)"
"John Collins","F","UTAH","https://a.espncdn.com/i/headshots/nba/players/full/3908845.png",59.771737501192,44.3985520101189,"— Steady","Recent form (59.8) is close to season avg (68.4)"
"Devin Vassell","G","SA","https://a.espncdn.com/i/headshots/nba/players/full/4395630.png",59.4229003176439,65.0357860487002,"— Steady","Recent form (59.4) is close to season avg (63.5)"
"Tristan Vukcevic","F","WSH","https://a.espncdn.com/i/headshots/nba/players/full/4997537.png",59.3850949609435,41.2606854777726,"— Steady","Recent form (59.4) is close to season avg (62.9)"
"Pelle Larsson","G","MIA","https://a.espncdn.com/i/headshots/nba/players/full/4601025.png",59.3156128696021,85.2373423880076,"— Steady","Recent form (59.3) is close to season avg (56.9)"
"AJ Green","G","MIL","https://a.espncdn.com/i/headshots/nba/players/full/4397475.png",59.0833029603315,83.512562983704,"— Steady","Recent form (59.1) is close to season avg (58.5)"
"Max Christie","G","DAL","https://a.espncdn.com/i/headshots/nba/players/full/4432582.png",58.9658873282636,51.1431512166915,"— Steady","Recent form (59) is close to season avg (61.2)"
"Drew Timme",NA,NA,NA,58.6889932732053,NA,"— Steady","Recent form (58.7) is close to season avg (60.1)"
"Matisse Thybulle",NA,NA,NA,58.6044637169067,56.4679869793107,"— Steady","Recent form (58.6) is close to season avg (73.5)"
"Jaden McDaniels","F","MIN","https://a.espncdn.com/i/headshots/nba/players/full/4431671.png",58.3147739607753,63.8408386179386,"— Steady","Recent form (58.3) is close to season avg (66.8)"
"Fred VanVleet","G","HOU","https://a.espncdn.com/i/headshots/nba/players/full/2991230.png",58.2144385055557,48.2934809017994,"— Steady","Recent form (58.2) is close to season avg (69)"
"Scottie Barnes","F","TOR","https://a.espncdn.com/i/headshots/nba/players/full/4433134.png",58.0871559915427,70.204915705301,"— Steady","Recent form (58.1) is close to season avg (73.1)"
"Grayson Allen","G","PHX","https://a.espncdn.com/i/headshots/nba/players/full/3135045.png",57.9877187793525,43.4669383563617,"— Steady","Recent form (58) is close to season avg (62.4)"
"Sandro Mamukelashvili","F","SA","https://a.espncdn.com/i/headshots/nba/players/full/4278580.png",57.9859842779941,46.4110732214058,"— Steady","Recent form (58) is close to season avg (64.7)"
"Luguentz Dort","G","OKC","https://a.espncdn.com/i/headshots/nba/players/full/4397020.png",57.7327593233328,44.0829085809761,"— Steady","Recent form (57.7) is close to season avg (64.5)"
"Jake LaRavia","F","SAC","https://a.espncdn.com/i/headshots/nba/players/full/4592691.png",57.7165006104409,52.7222407072867,"— Steady","Recent form (57.7) is close to season avg (66.2)"
"Mitchell Robinson",NA,NA,NA,57.6692826628825,60.312637181822,"— Steady","Recent form (57.7) is close to season avg (69.3)"
"Herbert Jones","F","NO","https://a.espncdn.com/i/headshots/nba/players/full/4277813.png",57.5020387409708,81.1670482859286,"— Steady","Recent form (57.5) is close to season avg (63.3)"
"Damion Baugh",NA,NA,NA,57.0971528785219,83.7020028479345,"— Steady","Recent form (57.1) is close to season avg (56)"
"Wendell Moore Jr.",NA,NA,NA,56.337508067339,63.8726926946964,"— Steady","Recent form (56.3) is close to season avg (58)"
"Dalen Terry","F","CHI","https://a.espncdn.com/i/headshots/nba/players/full/4433159.png",56.2164269067933,72.5812178116299,"— Steady","Recent form (56.2) is close to season avg (58.1)"
"Sam Merrill","G","CLE","https://a.espncdn.com/i/headshots/nba/players/full/4066757.png",56.187932860066,72.0469856158083,"— Steady","Recent form (56.2) is close to season avg (61.2)"
"Devin Booker","G","PHX","https://a.espncdn.com/i/headshots/nba/players/full/3136193.png",56.0897513471929,37.7482985880022,"Cold (last 10)","Last 10 avg (37.7) is 7.4 below season avg (69.3). Dragged down by IMPACT, SCORING"
"Ausar Thompson","G","DET","https://a.espncdn.com/i/headshots/nba/players/full/4684742.png",56.0608825797706,53.4433401288403,"— Steady","Recent form (56.1) is close to season avg (68.2)"
"Jordan Clarkson","G","UTAH","https://a.espncdn.com/i/headshots/nba/players/full/2528426.png",55.9559924720152,38.7426562626535,"— Steady","Recent form (56) is close to season avg (61.8)"
"Kyle Lowry","G","PHI","https://a.espncdn.com/i/headshots/nba/players/full/3012.png",55.8985028085427,74.8946990426274,"— Steady","Recent form (55.9) is close to season avg (59)"
"Deandre Ayton","C","POR","https://a.espncdn.com/i/headshots/nba/players/full/4278129.png",55.8098271856739,88.1450377537015,"— Steady","Recent form (55.8) is close to season avg (66.1)"
"LeBron James","F","LAL","https://a.espncdn.com/i/headshots/nba/players/full/1966.png",55.7559514896763,54.6744491937433,"— Steady","Recent form (55.8) is close to season avg (76.6)"
"Kessler Edwards",NA,NA,NA,55.6901403486985,71.8448654829754,"— Steady","Recent form (55.7) is close to season avg (55.7)"
"Haywood Highsmith","F","MIA","https://a.espncdn.com/i/headshots/nba/players/full/4291678.png",55.6484426419802,60.018183885617,"— Steady","Recent form (55.6) is close to season avg (60.8)"
"Dariq Whitehead",NA,NA,NA,55.3494375603516,51.9326341391987,"— Steady","Recent form (55.3) is close to season avg (52.5)"
"Nickeil Alexander-Walker","G","MIN","https://a.espncdn.com/i/headshots/nba/players/full/4278039.png",55.2697696321149,45.5177971368689,"— Steady","Recent form (55.3) is close to season avg (63.8)"
"Keion Brooks Jr.",NA,NA,NA,55.1095889008944,62.0156065691838,"— Steady","Recent form (55.1) is close to season avg (57.1)"
"Isaac Okoro","F","CLE","https://a.espncdn.com/i/headshots/nba/players/full/4432822.png",55.0197223861981,52.8213106833237,"— Steady","Recent form (55) is close to season avg (62.7)"
"James Harden","G","LAC","https://a.espncdn.com/i/headshots/nba/players/full/3992.png",54.8991981636637,67.4590213518324,"— Steady","Recent form (54.9) is close to season avg (75.9)"
"Paolo Banchero","F","ORL","https://a.espncdn.com/i/headshots/nba/players/full/4432573.png",54.8959401787461,62.4353933539354,"— Steady","Recent form (54.9) is close to season avg (68.9)"
"Lonzo Ball","G","CHI","https://a.espncdn.com/i/headshots/nba/players/full/4066421.png",54.8933000776186,43.6693906673057,"— Steady","Recent form (54.9) is close to season avg (69.2)"
"Anfernee Simons","G","POR","https://a.espncdn.com/i/headshots/nba/players/full/4351851.png",54.8156859740072,57.0046121415734,"— Steady","Recent form (54.8) is close to season avg (64.1)"
"Onyeka Okongwu","F","ATL","https://a.espncdn.com/i/headshots/nba/players/full/4431680.png",54.7464550496089,51.4964368806009,"— Steady","Recent form (54.7) is close to season avg (71.8)"
"Buddy Hield","G","GS","https://a.espncdn.com/i/headshots/nba/players/full/2990984.png",54.5809970617329,67.2959101070719,"— Steady","Recent form (54.6) is close to season avg (62.7)"
"Naz Reid","C","MIN","https://a.espncdn.com/i/headshots/nba/players/full/4396971.png",54.5311052486845,49.6242144005392,"— Steady","Recent form (54.5) is close to season avg (68.2)"
"Lester Quinones",NA,NA,NA,54.4377473392215,54.6538525027518,"— Steady","Recent form (54.4) is close to season avg (59.7)"
"Jusuf Nurkić",NA,NA,NA,54.4152680069958,57.490810142849,"— Steady","Recent form (54.4) is close to season avg (67)"
"Donovan Mitchell","G","CLE","https://a.espncdn.com/i/headshots/nba/players/full/3908809.png",54.4063375703408,57.8017840579536,"— Steady","Recent form (54.4) is close to season avg (74.5)"
"Jalen Duren","C","DET","https://a.espncdn.com/i/headshots/nba/players/full/4433621.png",54.3046555163469,56.5353844763917,"— Steady","Recent form (54.3) is close to season avg (72.2)"
"Moritz Wagner","F","ORL","https://a.espncdn.com/i/headshots/nba/players/full/3150844.png",54.3002340262673,62.2534242531427,"— Steady","Recent form (54.3) is close to season avg (67.4)"
"Anthony Black","G","ORL","https://a.espncdn.com/i/headshots/nba/players/full/4712849.png",54.1466727642849,70.6395480543069,"— Steady","Recent form (54.1) is close to season avg (63)"
"Dillon Brooks","F","HOU","https://a.espncdn.com/i/headshots/nba/players/full/3155526.png",54.0645860827124,54.7695293324389,"— Steady","Recent form (54.1) is close to season avg (60.9)"
"Jaden Hardy","G","DAL","https://a.espncdn.com/i/headshots/nba/players/full/4868423.png",53.5280792538116,52.863887699176,"— Steady","Recent form (53.5) is close to season avg (55.3)"
"Kelly Oubre Jr.","G","PHI","https://a.espncdn.com/i/headshots/nba/players/full/3133603.png",52.9984695332892,43.9396259180866,"— Steady","Recent form (53) is close to season avg (61.9)"
"JT Thor",NA,NA,NA,52.796464012251,60.1737731457553,"— Steady","Recent form (52.8) is close to season avg (57.9)"
"Oshae Brissett",NA,NA,NA,52.7864530964607,NA,"— Steady","Recent form (52.8) is close to season avg (54.4)"
"De'Anthony Melton",NA,NA,NA,52.7864530964607,NA,"— Steady","Recent form (52.8) is close to season avg (66.3)"
"Killian Hayes",NA,NA,NA,52.7864530964605,NA,"— Steady","Recent form (52.8) is close to season avg (64.2)"
"Josh Richardson",NA,NA,NA,52.7729467050883,NA,"— Steady","Recent form (52.8) is close to season avg (53.4)"
"Jabari Smith Jr.","F","HOU","https://a.espncdn.com/i/headshots/nba/players/full/4432639.png",52.7423446793556,71.3541622171634,"— Steady","Recent form (52.7) is close to season avg (64.4)"
"Tyus Jones","G","PHX","https://a.espncdn.com/i/headshots/nba/players/full/3135046.png",52.7370805425883,60.0503240534763,"— Steady","Recent form (52.7) is close to season avg (68.1)"
"De'Andre Hunter","F","CLE","https://a.espncdn.com/i/headshots/nba/players/full/4065732.png",52.5863425880238,76.3241002134959,"— Steady","Recent form (52.6) is close to season avg (63.1)"
"Isaiah Stewart","F","DET","https://a.espncdn.com/i/headshots/nba/players/full/4432810.png",52.5274687391132,61.4344914985666,"— Steady","Recent form (52.5) is close to season avg (67.9)"
"Julian Champagnie","F","SA","https://a.espncdn.com/i/headshots/nba/players/full/4592479.png",52.4785588879968,42.7554951995607,"— Steady","Recent form (52.5) is close to season avg (61.7)"
"Grant Williams",NA,NA,NA,52.2033376861054,72.0509067862996,"— Steady","Recent form (52.2) is close to season avg (63.9)"
"Anthony Davis","F","DAL","https://a.espncdn.com/i/headshots/nba/players/full/6583.png",52.1867885088956,44.5733028627436,"— Steady","Recent form (52.2) is close to season avg (76.8)"
"Spencer Dinwiddie",NA,NA,NA,52.0117959469158,68.9242460126784,"— Steady","Recent form (52) is close to season avg (63.2)"
"Daniel Theis",NA,NA,NA,51.9191789767292,66.9735762751174,"— Steady","Recent form (51.9) is close to season avg (62.3)"
"Gary Harris","G","ORL","https://a.espncdn.com/i/headshots/nba/players/full/2999547.png",51.8777957854104,68.4710079763754,"— Steady","Recent form (51.9) is close to season avg (55.2)"
"Ben Sheppard","G","IND","https://a.espncdn.com/i/headshots/nba/players/full/4433076.png",51.7971159074838,46.7381614954506,"— Steady","Recent form (51.8) is close to season avg (57.2)"
"Josh Okogie","G","CHA","https://a.espncdn.com/i/headshots/nba/players/full/4065663.png",51.690738840942,45.7560050566127,"— Steady","Recent form (51.7) is close to season avg (65.1)"
"Maxwell Lewis",NA,NA,NA,51.6292115553663,51.6920490760599,"— Steady","Recent form (51.6) is close to season avg (54.9)"
"Jalen Green","G","HOU","https://a.espncdn.com/i/headshots/nba/players/full/4437244.png",50.9939989241567,43.9876255016503,"— Steady","Recent form (51) is close to season avg (65.5)"
"Bobby Portis","F","MIL","https://a.espncdn.com/i/headshots/nba/players/full/3064482.png",50.6984075269655,47.3875279313144,"— Steady","Recent form (50.7) is close to season avg (69.6)"
"Justin Edwards","F","PHI","https://a.espncdn.com/i/headshots/nba/players/full/4711297.png",50.5666806687907,72.9430966430621,"— Steady","Recent form (50.6) is close to season avg (58.3)"
"Max Strus","G","CLE","https://a.espncdn.com/i/headshots/nba/players/full/4065778.png",50.5125787759958,64.634754362934,"— Steady","Recent form (50.5) is close to season avg (67.5)"
"Richaun Holmes",NA,NA,NA,50.3183057098519,63.98673684903,"— Steady","Recent form (50.3) is close to season avg (66.6)"
"Nick Richards","C","PHX","https://a.espncdn.com/i/headshots/nba/players/full/4278076.png",50.1226118765168,41.3700225700575,"— Steady","Recent form (50.1) is close to season avg (62.2)"
"Bam Adebayo","C","MIA","https://a.espncdn.com/i/headshots/nba/players/full/4066261.png",50.0260407763607,65.4638746229666,"— Steady","Recent form (50) is close to season avg (71.8)"
"Jalen Suggs","G","ORL","https://a.espncdn.com/i/headshots/nba/players/full/4432165.png",49.9684752684798,69.4805176980219,"— Steady","Recent form (50) is close to season avg (65.7)"
"Amen Thompson","G","HOU","https://a.espncdn.com/i/headshots/nba/players/full/4684740.png",49.6697622051432,55.8182965423795,"— Steady","Recent form (49.7) is close to season avg (72.7)"
"Victor Wembanyama","F","SA","https://a.espncdn.com/i/headshots/nba/players/full/5104157.png",49.6573963390814,53.9003834039457,"— Steady","Recent form (49.7) is close to season avg (79)"
"Rudy Gobert","C","MIN","https://a.espncdn.com/i/headshots/nba/players/full/3032976.png",49.5454672758189,48.2390287358422,"— Steady","Recent form (49.5) is close to season avg (71.1)"
"Luke Kornet","C","BOS","https://a.espncdn.com/i/headshots/nba/players/full/3064560.png",49.5298934194216,40.3821968869822,"— Steady","Recent form (49.5) is close to season avg (70.6)"
"Keyonte George","G","UTAH","https://a.espncdn.com/i/headshots/nba/players/full/4433627.png",49.498203510971,40.7142556139703,"— Steady","Recent form (49.5) is close to season avg (61.9)"
"Brandon Ingram","F","NO","https://a.espncdn.com/i/headshots/nba/players/full/3913176.png",49.3560909933698,49.4765219847505,"— Steady","Recent form (49.4) is close to season avg (63.9)"
"Jonathan Kuminga","F","GS","https://a.espncdn.com/i/headshots/nba/players/full/4433247.png",49.1302094637822,39.4858690507374,"— Steady","Recent form (49.1) is close to season avg (63.8)"
"Zach Edey","C","MEM","https://a.espncdn.com/i/headshots/nba/players/full/4600663.png",49.0854385576982,64.8892431894755,"— Steady","Recent form (49.1) is close to season avg (69.9)"
"Caleb Houstan","G","ORL","https://a.espncdn.com/i/headshots/nba/players/full/4433623.png",48.9205321277552,75.1915562388297,"— Steady","Recent form (48.9) is close to season avg (52.2)"
"Ricky Council IV",NA,NA,NA,48.8103298708232,41.7939943209341,"— Steady","Recent form (48.8) is close to season avg (58.9)"
"Brandon Boston",NA,NA,NA,48.783863049535,34.3529870605071,"Cold (last 10)","Last 10 avg (34.4) is 8.8 below season avg (61.7). Dragged down by DEF, REB"
"Kevin Porter Jr.","G","MIL","https://a.espncdn.com/i/headshots/nba/players/full/4397140.png",48.7578302494405,87.9155001826485,"— Steady","Recent form (48.8) is close to season avg (66.6)"
"Obi Toppin","F","IND","https://a.espncdn.com/i/headshots/nba/players/full/4278355.png",48.7313504249147,47.7571079438434,"— Steady","Recent form (48.7) is close to season avg (65.4)"
"Jalen Hood-Schifino",NA,NA,NA,48.526080907845,45.539578851534,"— Steady","Recent form (48.5) is close to season avg (54.6)"
"Caleb Martin","F","DAL","https://a.espncdn.com/i/headshots/nba/players/full/3138160.png",48.5134005815615,50.0858941604803,"— Steady","Recent form (48.5) is close to season avg (60.2)"
"Franz Wagner","F","ORL","https://a.espncdn.com/i/headshots/nba/players/full/4566434.png",48.4732328280215,64.1897455265988,"— Steady","Recent form (48.5) is close to season avg (71.2)"
"Johnny Juzang","G","UTAH","https://a.espncdn.com/i/headshots/nba/players/full/4432817.png",48.4307526686717,44.11756354687,"— Steady","Recent form (48.4) is close to season avg (56.9)"
"KJ Martin",NA,NA,NA,48.4026447120189,42.0052134377628,"Cold (last 10)","Last 10 avg (42) is 6.5 below season avg (57). Dragged down by SCORING, PLAY"
"Ryan Rollins","G","MIL","https://a.espncdn.com/i/headshots/nba/players/full/4591725.png",48.3312256496239,60.1936151712413,"— Steady","Recent form (48.3) is close to season avg (62.9)"
"Collin Sexton","G","UTAH","https://a.espncdn.com/i/headshots/nba/players/full/4277811.png",48.3245262403012,50.6598878597663,"— Steady","Recent form (48.3) is close to season avg (62.7)"
"Tyson Etienne",NA,NA,NA,48.3111743677195,NA,"— Steady","Recent form (48.3) is close to season avg (48.3)"
"Aaron Nesmith","G","IND","https://a.espncdn.com/i/headshots/nba/players/full/4396909.png",48.2542788768192,36.3845933339906,"— Steady","Recent form (48.3) is close to season avg (65.3)"
"Kris Dunn","G","LAC","https://a.espncdn.com/i/headshots/nba/players/full/2991139.png",48.1517684846275,58.1446320776068,"— Steady","Recent form (48.2) is close to season avg (67.5)"
"Malik Monk","G","SAC","https://a.espncdn.com/i/headshots/nba/players/full/4066262.png",48.0933350382343,47.3475037852594,"— Steady","Recent form (48.1) is close to season avg (68.6)"
"Miles Bridges","F","CHA","https://a.espncdn.com/i/headshots/nba/players/full/4066383.png",47.8111115415377,40.1086793672767,"— Steady","Recent form (47.8) is close to season avg (67.5)"
"Scoot Henderson","G","POR","https://a.espncdn.com/i/headshots/nba/players/full/4683678.png",47.8098720664897,42.6238294273783,"— Steady","Recent form (47.8) is close to season avg (64.6)"
"Brandin Podziemski","G","GS","https://a.espncdn.com/i/headshots/nba/players/full/4709138.png",47.6690473517846,45.2738688522521,"— Steady","Recent form (47.7) is close to season avg (68.2)"
"Christian Braun","G","DEN","https://a.espncdn.com/i/headshots/nba/players/full/4431767.png",47.6480216778236,48.4613576806632,"— Steady","Recent form (47.6) is close to season avg (69.8)"
"Sam Hauser","F","BOS","https://a.espncdn.com/i/headshots/nba/players/full/4065804.png",47.2968008698688,39.7909934946427,"— Steady","Recent form (47.3) is close to season avg (61.9)"
"Payton Pritchard","G","BOS","https://a.espncdn.com/i/headshots/nba/players/full/4066354.png",47.121746035739,33.9732081853512,"Cold (last 10)","Last 10 avg (34) is 8.7 below season avg (68.8). Dragged down by PLAY, DISC"
"Tari Eason","F","HOU","https://a.espncdn.com/i/headshots/nba/players/full/4433192.png",47.0747230263802,43.9663261688185,"— Steady","Recent form (47.1) is close to season avg (70.2)"
"Gabe Vincent","G","LAL","https://a.espncdn.com/i/headshots/nba/players/full/3137259.png",47.011982768549,54.1317152166208,"— Steady","Recent form (47) is close to season avg (56.1)"
"Tidjane Salaün",NA,NA,NA,46.9405721186249,55.1659754398725,"— Steady","Recent form (46.9) is close to season avg (57)"
"Tobias Harris","F","DET","https://a.espncdn.com/i/headshots/nba/players/full/6440.png",46.6913948859126,41.5681564680795,"— Steady","Recent form (46.7) is close to season avg (67.2)"
"Giannis Antetokounmpo","F","MIL","https://a.espncdn.com/i/headshots/nba/players/full/3032977.png",46.6558018826621,87.0809539930403,"— Steady","Recent form (46.7) is close to season avg (80.7)"
"Andre Drummond","C","PHI","https://a.espncdn.com/i/headshots/nba/players/full/6585.png",46.4180052951103,53.0411853409376,"— Steady","Recent form (46.4) is close to season avg (66.1)"
"KJ Simpson","G","CHA","https://a.espncdn.com/i/headshots/nba/players/full/4683834.png",46.2435419950351,72.5496771801533,"— Steady","Recent form (46.2) is close to season avg (57)"
"Jaylen Brown","G","BOS","https://a.espncdn.com/i/headshots/nba/players/full/3917376.png",45.9761958994777,38.3245986731945,"— Steady","Recent form (46) is close to season avg (71.2)"
"Evan Mobley","C","CLE","https://a.espncdn.com/i/headshots/nba/players/full/4432158.png",45.8681457575949,41.3109389303769,"— Steady","Recent form (45.9) is close to season avg (77)"
"Kentavious Caldwell-Pope","G","ORL","https://a.espncdn.com/i/headshots/nba/players/full/2581018.png",45.6369900948739,68.6624916718016,"— Steady","Recent form (45.6) is close to season avg (60.8)"
"Ayo Dosunmu","G","CHI","https://a.espncdn.com/i/headshots/nba/players/full/4397002.png",45.5787949200311,53.3646547583446,"— Steady","Recent form (45.6) is close to season avg (64.3)"
"Kel'el Ware","C","MIA","https://a.espncdn.com/i/headshots/nba/players/full/5105623.png",45.5027825287689,55.0470367484755,"— Steady","Recent form (45.5) is close to season avg (68.4)"
"Zion Williamson","F","NO","https://a.espncdn.com/i/headshots/nba/players/full/4395628.png",45.4315795354916,42.4998454326226,"— Steady","Recent form (45.4) is close to season avg (73.3)"
"Donte DiVincenzo","G","MIN","https://a.espncdn.com/i/headshots/nba/players/full/3934673.png",45.13141284933,42.9382575530419,"Cold (last 10)","Last 10 avg (42.9) is 7.5 below season avg (66.4). Dragged down by REB, DEF"
"Stephen Curry","G","GS","https://a.espncdn.com/i/headshots/nba/players/full/3975.png",45.0690908446996,48.9652144951284,"— Steady","Recent form (45.1) is close to season avg (73.6)"
"Chet Holmgren","C","OKC","https://a.espncdn.com/i/headshots/nba/players/full/4433255.png",45.0140225843726,37.4381032483954,"— Steady","Recent form (45) is close to season avg (74.5)"
"Georges Niang","F","ATL","https://a.espncdn.com/i/headshots/nba/players/full/2990969.png",44.8989673185293,39.1088589807467,"Cold (last 10)","Last 10 avg (39.1) is 7.6 below season avg (61.2). Dragged down by IMPACT, REB"
"Wendell Carter Jr.","C","ORL","https://a.espncdn.com/i/headshots/nba/players/full/4277847.png",44.7358067993797,53.5788851855828,"— Steady","Recent form (44.7) is close to season avg (65.1)"
"Michael Porter Jr.","F","DEN","https://a.espncdn.com/i/headshots/nba/players/full/4278104.png",44.594231166525,39.0288430425769,"Cold (last 10)","Last 10 avg (39) is 7.4 below season avg (67.1). Dragged down by DISC, DEF"
"Tim Hardaway Jr.","G","DET","https://a.espncdn.com/i/headshots/nba/players/full/2528210.png",44.5637332391325,41.9412874337393,"— Steady","Recent form (44.6) is close to season avg (58)"
"Dru Smith",NA,NA,NA,44.4822316546227,56.4274581490156,"— Steady","Recent form (44.5) is close to season avg (66.5)"
"Tre Mann",NA,NA,NA,44.4620402586178,45.7346225979497,"— Steady","Recent form (44.5) is close to season avg (60)"
"Andrew Nembhard","G","IND","https://a.espncdn.com/i/headshots/nba/players/full/4395712.png",44.44581466494,43.0110878496953,"— Steady","Recent form (44.4) is close to season avg (68.5)"
"Chuma Okeke",NA,NA,NA,44.2605192052377,71.1816111462617,"— Steady","Recent form (44.3) is close to season avg (62.9)"
"Isaiah Hartenstein","C","OKC","https://a.espncdn.com/i/headshots/nba/players/full/4222252.png",44.156360845731,48.3414677813622,"— Steady","Recent form (44.2) is close to season avg (75.3)"
"Alex Caruso","G","OKC","https://a.espncdn.com/i/headshots/nba/players/full/2991350.png",44.0930665943858,39.0730985785815,"Cold (last 10)","Last 10 avg (39.1) is 7.7 below season avg (71.1). Dragged down by DISC, IMPACT"
"Jonathan Isaac","F","ORL","https://a.espncdn.com/i/headshots/nba/players/full/4065654.png",43.9222676387723,66.3247568203457,"— Steady","Recent form (43.9) is close to season avg (67.8)"
"Kyrie Irving","G","DAL","https://a.espncdn.com/i/headshots/nba/players/full/6442.png",43.9204134715391,52.6433201744075,"— Steady","Recent form (43.9) is close to season avg (71.7)"
"Naji Marshall","F","DAL","https://a.espncdn.com/i/headshots/nba/players/full/4278594.png",43.8966608405517,50.0289429942615,"— Steady","Recent form (43.9) is close to season avg (64.8)"
"Gradey Dick","G","TOR","https://a.espncdn.com/i/headshots/nba/players/full/5106258.png",43.7268464591368,40.2218796688437,"— Steady","Recent form (43.7) is close to season avg (57.6)"
"Derrick White","G","BOS","https://a.espncdn.com/i/headshots/nba/players/full/3078576.png",43.6481214333084,46.5197772124651,"— Steady","Recent form (43.6) is close to season avg (73.5)"
"Ivica Zubac","C","LAC","https://a.espncdn.com/i/headshots/nba/players/full/4017837.png",43.4862309648861,47.481686284736,"— Steady","Recent form (43.5) is close to season avg (74.9)"
"Gary Payton II","G","GS","https://a.espncdn.com/i/headshots/nba/players/full/3134903.png",43.305124642829,38.9663437751808,"Cold (last 10)","Last 10 avg (39) is 7.4 below season avg (64.7). Dragged down by DEF, DISC"
"Cason Wallace","G","OKC","https://a.espncdn.com/i/headshots/nba/players/full/4683692.png",43.2235826081257,35.3049082470175,"Cold (last 10)","Last 10 avg (35.3) is 7.4 below season avg (69.3). Dragged down by SCORING, DEF"
"P.J. Washington","F","DAL","https://a.espncdn.com/i/headshots/nba/players/full/4278078.png",43.0929642504611,47.295336520828,"— Steady","Recent form (43.1) is close to season avg (67.1)"
"Karl-Anthony Towns","C","NY","https://a.espncdn.com/i/headshots/nba/players/full/3136195.png",42.7701697155558,40.8052121590747,"Cold (last 10)","Last 10 avg (40.8) is 9.1 below season avg (73.2). Dragged down by DISC, REB"
"Santi Aldama","F","MEM","https://a.espncdn.com/i/headshots/nba/players/full/4593125.png",42.6993125533662,38.3512191963019,"Cold (last 10)","Last 10 avg (38.4) is 11.5 below season avg (70.5). Dragged down by SCORING, PLAY"
"Dean Wade","F","CLE","https://a.espncdn.com/i/headshots/nba/players/full/3912848.png",42.6821246034007,41.5022202581873,"Cold (last 5)","Last 5 avg (42.7) is 9.7 below season avg (63.5). Dragged down by REB, SCORING"
"Jrue Holiday","G","BOS","https://a.espncdn.com/i/headshots/nba/players/full/3995.png",42.5291831244189,48.7571757260767,"— Steady","Recent form (42.5) is close to season avg (69.2)"
"Peyton Watson","G","DEN","https://a.espncdn.com/i/headshots/nba/players/full/4576087.png",42.459695716834,64.4773520818681,"— Steady","Recent form (42.5) is close to season avg (63)"
"Cody Williams","F","UTAH","https://a.espncdn.com/i/headshots/nba/players/full/4895758.png",42.4505550596034,37.4013237425326,"— Steady","Recent form (42.5) is close to season avg (50.9)"
"Norman Powell","G","LAC","https://a.espncdn.com/i/headshots/nba/players/full/2595516.png",42.4105060897093,37.2584952462891,"— Steady","Recent form (42.4) is close to season avg (66.5)"
"Jalen Brunson","G","NY","https://a.espncdn.com/i/headshots/nba/players/full/3934672.png",41.828208789028,40.2527366252228,"— Steady","Recent form (41.8) is close to season avg (71.8)"
"Royce O'Neale","F","PHX","https://a.espncdn.com/i/headshots/nba/players/full/2583632.png",41.7464522665721,34.4451152878757,"Cold (last 5)","Last 5 avg (41.7) is 10.4 below season avg (63.2). Dragged down by PLAY, DISC"
"Kyle Anderson","F","MIA","https://a.espncdn.com/i/headshots/nba/players/full/2993874.png",41.7053967045866,66.8566305418232,"— Steady","Recent form (41.7) is close to season avg (65.6)"
"Mikal Bridges","G","NY","https://a.espncdn.com/i/headshots/nba/players/full/3147657.png",41.7006787771701,41.3618756374779,"— Steady","Recent form (41.7) is close to season avg (67)"
"Lauri Markkanen","F","UTAH","https://a.espncdn.com/i/headshots/nba/players/full/4066336.png",41.6408124424643,37.960201336793,"— Steady","Recent form (41.6) is close to season avg (61.8)"
"Dorian Finney-Smith","F","LAL","https://a.espncdn.com/i/headshots/nba/players/full/2578185.png",41.5596263064369,66.6212728735665,"— Steady","Recent form (41.6) is close to season avg (62.9)"
"AJ Johnson","G","WSH","https://a.espncdn.com/i/headshots/nba/players/full/5170947.png",41.5134319063566,38.0293734870163,"Cold (last 5)","Last 5 avg (41.5) is 11.7 below season avg (57.6). Dragged down by PLAY, IMPACT"
"Joel Embiid","C","PHI","https://a.espncdn.com/i/headshots/nba/players/full/3059318.png",41.4909714375832,57.4604117357999,"— Steady","Recent form (41.5) is close to season avg (69.4)"
"Kevin Durant","F","PHX","https://a.espncdn.com/i/headshots/nba/players/full/3202.png",41.3496935464268,39.3854627636206,"— Steady","Recent form (41.3) is close to season avg (71.2)"
"Nikola Jović",NA,NA,NA,41.3213819185694,34.4166177746223,"Cold (last 10)","Last 10 avg (34.4) is 8.5 below season avg (63.5). Dragged down by SCORING, DEF"
"Tyrese Maxey","G","PHI","https://a.espncdn.com/i/headshots/nba/players/full/4431678.png",41.3065587053176,34.1630645702818,"Cold (last 10)","Last 10 avg (34.2) is 8.8 below season avg (69.7). Dragged down by DISC, PLAY"
"Vasilije Micic",NA,NA,NA,40.9095587850997,37.8112616709529,"Cold (last 5)","Last 5 avg (40.9) is 9.1 below season avg (55.9). Dragged down by PLAY, DISC"
"Jimmy Butler III","F","GS","https://a.espncdn.com/i/headshots/nba/players/full/6430.png",40.7384544719077,34.5400634434833,"Cold (last 10)","Last 10 avg (34.5) is 7.7 below season avg (74.6). Dragged down by DEF, DISC"
